B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B101,18102,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B101,18101,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B101,18100,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B101,18099,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B101,18098,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5776,,,, ,2,GASOHOL 90,0.08,10.65,12.57,0.85,0.15,1.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5775,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5774,,,, ,3,GASOHOL 95,1.11,11.50,13.57,12.71,2.29,15.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5773,,,, ,5,DIESEL PRO B5,1.01,10.08,11.89,10.17,1.83,12.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5772,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5771,,,, ,3,GASOHOL 95,3.69,11.50,13.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5770,,,, ,2,GASOHOL 90,1.49,10.65,12.57,15.92,2.86,18.78,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5769,,,, ,3,GASOHOL 95,2.95,11.50,13.57,33.90,6.10,40.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5768,,,, ,5,DIESEL PRO B5,0.08,10.08,11.89,0.85,0.15,1.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5767,,,, ,5,DIESEL PRO B5,0.17,10.08,11.89,1.69,0.31,2.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5766,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5765,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5764,,,, ,2,GASOHOL 90,1.19,10.65,12.57,12.71,2.29,15.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5763,,,, ,3,GASOHOL 95,0.01,11.50,13.57,0.12,0.02,0.14,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5762,,,, ,3,GASOHOL 95,9.36,11.50,13.57,107.64,19.38,127.02,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5761,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5760,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5759,,,, ,3,GASOHOL 95,3.69,11.50,13.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5758,,,, ,5,DIESEL PRO B5,1.26,10.08,11.89,12.71,2.29,15.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5757,,,, ,5,DIESEL PRO B5,1.68,10.08,11.89,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5756,,,, ,3,GASOHOL 95,2.95,11.50,13.57,33.90,6.10,40.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5755,,,, ,5,DIESEL PRO B5,0.02,10.08,11.89,0.15,0.03,0.18,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5754,,,, ,5,DIESEL PRO B5,0.01,10.08,11.89,0.10,0.02,0.12,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5753,,,, ,5,DIESEL PRO B5,0.01,10.08,11.89,0.10,0.02,0.12,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5752,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5751,,,, ,3,GASOHOL 95,3.69,11.50,13.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5750,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B102,5749,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14631,,,, ,7,GLP,8.40,1.01,1.19,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14630,,,, ,7,GLP,8.40,1.01,1.19,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14629,,,, ,7,GLP,20.00,1.01,1.19,20.17,3.63,23.80,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14628,,,, ,7,GLP,4.20,1.01,1.19,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14627,,,, ,7,GLP,10.08,1.01,1.19,10.17,1.83,12.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14626,,,, ,7,GLP,8.40,1.01,1.19,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14625,,,, ,7,GLP,8.80,1.01,1.19,8.87,1.60,10.47,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14624,,,, ,7,GLP,25.21,1.01,1.19,25.42,4.58,30.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14623,,,, ,7,GLP,4.20,1.01,1.19,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14622,,,, ,7,GLP,25.92,1.01,1.19,26.14,4.70,30.84,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14621,,,, ,7,GLP,25.87,1.01,1.19,26.09,4.70,30.79,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14620,,,, ,7,GLP,39.79,1.01,1.19,40.13,7.22,47.35,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14619,,,, ,7,GLP,17.98,1.01,1.19,18.14,3.26,21.40,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14618,,,, ,7,GLP,25.21,1.01,1.19,25.42,4.58,30.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14617,,,, ,7,GLP,50.09,1.01,1.19,50.52,9.09,59.61,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14616,,,, ,7,GLP,16.53,1.01,1.19,16.67,3.00,19.67,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14615,,,, ,7,GLP,8.40,1.01,1.19,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14614,,,, ,7,GLP,18.48,1.01,1.19,18.64,3.35,21.99,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14613,,,, ,7,GLP,16.81,1.01,1.19,16.95,3.05,20.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14612,,,, ,7,GLP,16.81,1.01,1.19,16.95,3.05,20.00,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14611,,,, ,7,GLP,25.27,1.01,1.19,25.48,4.59,30.07,18,1,,,,,LTR,,,
B,30-08-2019,2019-08-30 00:00:00 -0500,1,99,B103,14610,,,, ,7,GLP,8.40,1.01,1.19,8.47,1.53,10.00,18,1,,,,,LTR,,,
