,"28-09-2019",,,,"BT01","001339",,,,,1,"ITEMS VARIOS",1,2.54,3,2.54,0.46,3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001340",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001341",,,,,1,"ITEMS VARIOS",1,8.05,9.5,8.05,1.45,9.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001342",,,,,1,"ITEMS VARIOS",1,19.75,23.3,19.75,3.55,23.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001343",,,,,1,"ITEMS VARIOS",1,3.47,4.1,3.47,0.63,4.1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001344",,,,,1,"ITEMS VARIOS",1,4.24,5,4.24,0.76,5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001345",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001346",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001347",,,,,1,"ITEMS VARIOS",1,19.75,23.3,19.75,3.55,23.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001348",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001349",,,,,1,"ITEMS VARIOS",1,1.36,1.6,1.36,0.24,1.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001350",,,,,1,"ITEMS VARIOS",1,2.97,3.5,2.97,0.53,3.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001351",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001352",,,,,1,"ITEMS VARIOS",1,2.97,3.5,2.97,0.53,3.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001353",,,,,1,"ITEMS VARIOS",1,3.56,4.2,3.56,0.64,4.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001354",,,,,1,"ITEMS VARIOS",1,3.14,3.7,3.14,0.56,3.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001355",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001356",,,,,1,"ITEMS VARIOS",1,0.34,0.4,0.34,0.06,0.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001357",,,,,1,"ITEMS VARIOS",1,2.88,3.4,2.88,0.52,3.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001358",,,,,1,"ITEMS VARIOS",1,41.53,49,41.53,7.47,49,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001359",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001360",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001361",,,,,1,"ITEMS VARIOS",1,6.78,8,6.78,1.22,8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001362",,,,,1,"ITEMS VARIOS",1,5.08,6,5.08,0.92,6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001363",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001364",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001365",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001366",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001367",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001368",,,,,1,"ITEMS VARIOS",1,5.51,6.5,5.51,0.99,6.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001369",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001370",,,,,1,"ITEMS VARIOS",1,4.24,5,4.24,0.76,5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001371",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001372",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001373",,,,,1,"ITEMS VARIOS",1,0.25,0.3,0.25,0.05,0.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001374",,,,,1,"ITEMS VARIOS",1,2.54,3,2.54,0.46,3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001375",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001376",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001377",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001378",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001379",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001380",,,,,1,"ITEMS VARIOS",1,2.54,3,2.54,0.46,3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001381",,,,,1,"ITEMS VARIOS",1,5.51,6.5,5.51,0.99,6.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001382",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001383",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001384",,,,,1,"ITEMS VARIOS",1,2.54,3,2.54,0.46,3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001385",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001386",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001387",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001388",,,,,1,"ITEMS VARIOS",1,2.97,3.5,2.97,0.53,3.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001389",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001390",,,,,1,"ITEMS VARIOS",1,0.93,1.1,0.93,0.17,1.1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001391",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001392",,,,,1,"ITEMS VARIOS",1,3.39,4,3.39,0.61,4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001393",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001394",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001395",,,,,1,"ITEMS VARIOS",1,5.08,6,5.08,0.92,6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001396",,,,,1,"ITEMS VARIOS",1,11.44,13.5,11.44,2.06,13.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001397",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001398",,,,,1,"ITEMS VARIOS",1,1.86,2.2,1.86,0.34,2.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001399",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001400",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001401",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001402",,,,,1,"ITEMS VARIOS",1,1.1,1.3,1.1,0.2,1.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001403",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001404",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001405",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001406",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001407",,,,,1,"ITEMS VARIOS",1,3.14,3.7,3.14,0.56,3.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001408",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001409",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001410",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001411",,,,,1,"ITEMS VARIOS",1,4.58,5.4,4.58,0.82,5.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001412",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001413",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001414",,,,,1,"ITEMS VARIOS",1,2.03,2.4,2.03,0.37,2.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001415",,,,,1,"ITEMS VARIOS",1,0.51,0.6,0.51,0.09,0.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001416",,,,,1,"ITEMS VARIOS",1,26.61,31.4,26.61,4.79,31.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001417",,,,,1,"ITEMS VARIOS",1,9.32,11,9.32,1.68,11,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001418",,,,,1,"ITEMS VARIOS",1,28.22,33.3,28.22,5.08,33.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001419",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001420",,,,,1,"ITEMS VARIOS",1,3.39,4,3.39,0.61,4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001421",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001422",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001423",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001424",,,,,1,"ITEMS VARIOS",1,1.1,1.3,1.1,0.2,1.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001425",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001426",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001427",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001428",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001429",,,,,1,"ITEMS VARIOS",1,2.46,2.9,2.46,0.44,2.9,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001430",,,,,1,"ITEMS VARIOS",1,10.93,12.9,10.93,1.97,12.9,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001431",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001432",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001433",,,,,1,"ITEMS VARIOS",1,10.68,12.6,10.68,1.92,12.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001434",,,,,1,"ITEMS VARIOS",1,2.29,2.7,2.29,0.41,2.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001435",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001436",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001437",,,,,1,"ITEMS VARIOS",1,3.56,4.2,3.56,0.64,4.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001438",,,,,1,"ITEMS VARIOS",1,4.07,4.8,4.07,0.73,4.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001439",,,,,1,"ITEMS VARIOS",1,5.42,6.4,5.42,0.98,6.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001440",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001441",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001442",,,,,1,"ITEMS VARIOS",1,23.73,28,23.73,4.27,28,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001443",,,,,1,"ITEMS VARIOS",1,3.22,3.8,3.22,0.58,3.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001444",,,,,1,"ITEMS VARIOS",1,-2.97,-3.5,-2.97,-0.53,-3.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001445",,,,,1,"ITEMS VARIOS",1,4.66,5.5,4.66,0.84,5.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001446",,,,,1,"ITEMS VARIOS",1,2.12,2.5,2.12,0.38,2.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001447",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001448",,,,,1,"ITEMS VARIOS",1,3.39,4,3.39,0.61,4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001449",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001450",,,,,1,"ITEMS VARIOS",1,2.88,3.4,2.88,0.52,3.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001451",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001452",,,,,1,"ITEMS VARIOS",1,2.88,3.4,2.88,0.52,3.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001453",,,,,1,"ITEMS VARIOS",1,5.08,6,5.08,0.92,6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001454",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001455",,,,,1,"ITEMS VARIOS",1,2.03,2.4,2.03,0.37,2.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001456",,,,,1,"ITEMS VARIOS",1,2.12,2.5,2.12,0.38,2.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001457",,,,,1,"ITEMS VARIOS",1,5.08,6,5.08,0.92,6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001458",,,,,1,"ITEMS VARIOS",1,0.51,0.6,0.51,0.09,0.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001459",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001460",,,,,1,"ITEMS VARIOS",1,8.05,9.5,8.05,1.45,9.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001461",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001462",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001463",,,,,1,"ITEMS VARIOS",1,2.71,3.2,2.71,0.49,3.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001464",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001465",,,,,1,"ITEMS VARIOS",1,1.53,1.8,1.53,0.27,1.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001466",,,,,1,"ITEMS VARIOS",1,2.03,2.4,2.03,0.37,2.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001467",,,,,1,"ITEMS VARIOS",1,1.36,1.6,1.36,0.24,1.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001468",,,,,1,"ITEMS VARIOS",1,3.05,3.6,3.05,0.55,3.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001469",,,,,1,"ITEMS VARIOS",1,1.1,1.3,1.1,0.2,1.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001470",,,,,1,"ITEMS VARIOS",1,1.44,1.7,1.44,0.26,1.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001471",,,,,1,"ITEMS VARIOS",1,1.02,1.2,1.02,0.18,1.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001472",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001473",,,,,1,"ITEMS VARIOS",1,0.68,0.8,0.68,0.12,0.8,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001474",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001475",,,,,1,"ITEMS VARIOS",1,2.12,2.5,2.12,0.38,2.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001476",,,,,1,"ITEMS VARIOS",1,1.86,2.2,1.86,0.34,2.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001477",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001478",,,,,1,"ITEMS VARIOS",1,8.9,10.5,8.9,1.6,10.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001479",,,,,1,"ITEMS VARIOS",1,1.86,2.2,1.86,0.34,2.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001480",,,,,1,"ITEMS VARIOS",1,16.53,19.5,16.53,2.97,19.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001481",,,,,1,"ITEMS VARIOS",1,22.46,26.5,22.46,4.04,26.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001482",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001483",,,,,1,"ITEMS VARIOS",1,5.17,6.1,5.17,0.93,6.1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001484",,,,,1,"ITEMS VARIOS",1,1.69,2,1.69,0.31,2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001485",,,,,1,"ITEMS VARIOS",1,3.14,3.7,3.14,0.56,3.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001486",,,,,1,"ITEMS VARIOS",1,3.39,4,3.39,0.61,4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001487",,,,,1,"ITEMS VARIOS",1,0.85,1,0.85,0.15,1,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001488",,,,,1,"ITEMS VARIOS",1,33.81,39.9,33.81,6.09,39.9,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001489",,,,,1,"ITEMS VARIOS",1,17.37,20.5,17.37,3.13,20.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001490",,,,,1,"ITEMS VARIOS",1,4.58,5.4,4.58,0.82,5.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001491",,,,,1,"ITEMS VARIOS",1,3.31,3.9,3.31,0.59,3.9,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001492",,,,,1,"ITEMS VARIOS",1,2.71,3.2,2.71,0.49,3.2,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001493",,,,,1,"ITEMS VARIOS",1,30.08,35.5,30.08,5.42,35.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001494",,,,,1,"ITEMS VARIOS",1,1.1,1.3,1.1,0.2,1.3,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001495",,,,,1,"ITEMS VARIOS",1,2.03,2.4,2.03,0.37,2.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001496",,,,,1,"ITEMS VARIOS",1,5.08,6,5.08,0.92,6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001497",,,,,1,"ITEMS VARIOS",1,1.36,1.6,1.36,0.24,1.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001498",,,,,1,"ITEMS VARIOS",1,0.59,0.7,0.59,0.11,0.7,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001499",,,,,1,"ITEMS VARIOS",1,15.59,18.4,15.59,2.81,18.4,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001500",,,,,1,"ITEMS VARIOS",1,4.15,4.9,4.15,0.75,4.9,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001501",,,,,1,"ITEMS VARIOS",1,0.51,0.6,0.51,0.09,0.6,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001502",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
,"28-09-2019",,,,"BT01","001503",,,,,1,"ITEMS VARIOS",1,1.27,1.5,1.27,0.23,1.5,,,,,,,"NIU"
