"B",19-09-2019,"1","0001","99","B101","00020286",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020287",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020288",,,," ","02","GASOHOL 90",0.16,10.65,12.57,1.69,0.31,2.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020289",,,," ","04","GASOHOL 98",1.55,12.70,14.99,19.64,3.53,23.17,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020290",,,," ","02","GASOHOL 90",3.18,10.65,12.57,33.90,6.10,40.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020291",,,," ","02","GASOHOL 90",0.64,10.65,12.57,6.78,1.22,8.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020292",,,," ","02","GASOHOL 90",1.00,10.65,12.57,10.68,1.92,12.60,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020293",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020294",,,," ","02","GASOHOL 90",1.35,10.65,12.57,14.38,2.59,16.97,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020295",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020296",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020297",,,," ","05","DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020298",,,," ","02","GASOHOL 90",1.00,10.65,12.57,10.65,1.92,12.57,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020299",,,," ","05","DIESEL PRO B5",3.36,10.08,11.89,33.90,6.10,40.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020300",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020301",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020302",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020303",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020304",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020305",,,," ","03","GASOHOL 95",1.03,11.50,13.57,11.86,2.14,14.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020306",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020307",,,," ","03","GASOHOL 95",0.37,11.50,13.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020308",,,," ","02","GASOHOL 90",1.00,10.65,12.57,10.65,1.92,12.57,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020309",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020310",,,," ","05","DIESEL PRO B5",8.41,10.08,11.89,84.75,15.25,100.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020311",,,," ","03","GASOHOL 95",0.37,11.50,13.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020312",,,," ","02","GASOHOL 90",2.39,10.65,12.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020313",,,," ","04","GASOHOL 98",2.00,12.70,14.99,25.42,4.58,30.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020314",,,," ","05","DIESEL PRO B5",2.00,10.08,11.89,20.15,3.63,23.78,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020315",,,," ","02","GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020316",,,," ","05","DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020317",,,," ","05","DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020318",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020319",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020320",,,," ","02","GASOHOL 90",1.19,10.65,12.57,12.71,2.29,15.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020321",,,," ","05","DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020322",,,," ","03","GASOHOL 95",3.69,11.50,13.57,42.37,7.63,50.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020323",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020324",,,," ","03","GASOHOL 95",3.69,11.50,13.57,42.37,7.63,50.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020325",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020326",,,," ","03","GASOHOL 95",7.37,11.50,13.57,84.75,15.25,100.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020327",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020328",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020329",,,," ","05","DIESEL PRO B5",1.26,10.08,11.89,12.71,2.29,15.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020330",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020331",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020332",,,," ","02","GASOHOL 90",2.36,10.65,12.57,25.12,4.52,29.64,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020333",,,," ","02","GASOHOL 90",0.16,10.65,12.57,1.69,0.31,2.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020334",,,," ","05","DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020335",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020336",,,," ","03","GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020337",,,," ","02","GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020338",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020339",,,," ","02","GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020340",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020341",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020342",,,," ","03","GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020343",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020344",,,," ","02","GASOHOL 90",0.14,10.65,12.57,1.53,0.27,1.80,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020345",,,," ","05","DIESEL PRO B5",0.84,10.08,11.89,8.47,1.53,10.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020346",,,," ","03","GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020347",,,," ","02","GASOHOL 90",0.64,10.65,12.57,6.78,1.22,8.00,,,,,,,"GLL",
"B",19-09-2019,"1","0001","99","B101","00020348",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020349",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020350",,,," ","05","DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020351",,,," ","03","GASOHOL 95",1.00,11.50,13.57,11.50,2.07,13.57,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020352",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020353",,,," ","03","GASOHOL 95",2.21,11.50,13.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020354",,,," ","05","DIESEL PRO B5",6.73,10.08,11.89,67.80,12.20,80.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020355",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020356",,,," ","05","DIESEL PRO B5",3.36,10.08,11.89,33.90,6.10,40.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020357",,,," ","02","GASOHOL 90",0.16,10.65,12.57,1.69,0.31,2.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020358",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020359",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020360",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020361",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020362",,,," ","03","GASOHOL 95",1.12,11.50,13.57,12.88,2.32,15.20,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020363",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020364",,,," ","05","DIESEL PRO B5",0.84,10.08,11.89,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020365",,,," ","02","GASOHOL 90",1.19,10.65,12.57,12.71,2.29,15.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020366",,,," ","03","GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020367",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020368",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020369",,,," ","05","DIESEL PRO B5",2.02,10.08,11.89,20.34,3.66,24.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020370",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020371",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020372",,,," ","02","GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020373",,,," ","03","GASOHOL 95",1.11,11.50,13.57,12.71,2.29,15.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020374",,,," ","05","DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020375",,,," ","04","GASOHOL 98",9.79,12.70,14.99,124.34,22.38,146.72,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020376",,,," ","02","GASOHOL 90",2.39,10.65,12.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020377",,,," ","04","GASOHOL 98",6.67,12.70,14.99,84.75,15.25,100.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020378",,,," ","02","GASOHOL 90",1.19,10.65,12.57,12.71,2.29,15.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020379",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020380",,,," ","05","DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020381",,,," ","02","GASOHOL 90",1.43,10.65,12.57,15.25,2.75,18.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020382",,,," ","05","DIESEL PRO B5",2.10,10.08,11.89,21.19,3.81,25.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020383",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020384",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020385",,,," ","05","DIESEL PRO B5",8.78,10.08,11.89,88.47,15.92,104.39,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020386",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020387",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020388",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020389",,,," ","03","GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020390",,,," ","02","GASOHOL 90",2.39,10.65,12.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020391",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020392",,,," ","05","DIESEL PRO B5",4.00,10.08,11.89,40.31,7.25,47.56,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020393",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020394",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020395",,,," ","03","GASOHOL 95",2.21,11.50,13.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020396",,,," ","02","GASOHOL 90",3.18,10.65,12.57,33.90,6.10,40.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020397",,,," ","03","GASOHOL 95",0.37,11.50,13.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020398",,,," ","03","GASOHOL 95",2.21,11.50,13.57,25.42,4.58,30.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020399",,,," ","05","DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020400",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020401",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020402",,,," ","02","GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020403",,,," ","04","GASOHOL 98",2.00,12.70,14.99,25.41,4.57,29.98,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020404",,,," ","05","DIESEL PRO B5",8.41,10.08,11.89,84.75,15.25,100.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020405",,,," ","02","GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020406",,,," ","02","GASOHOL 90",0.56,10.65,12.57,5.94,1.07,7.01,,,,,,,"GLL",
"B",20-09-2019,"1","0001","99","B101","00020407",,,," ","05","DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,,,,,,"GLL",
