,31-12-2019,,,,BB06,9834,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9835,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9836,000C_000001,C_000001,,,2,GAS 90,2.701,11.6101694915,13.7,31.36,5.64,37,,,,,,,GLL
,31-12-2019,,,,BB06,9837,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9838,000C_000001,C_000001,,,2,GAS 90,3.65,11.6101694915,13.7,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9839,000C_000001,C_000001,,,2,GAS 90,2.92,11.6101694915,13.7,33.90,6.10,40,,,,,,,GLL
,31-12-2019,,,,BB06,9840,000C_000001,C_000001,,,2,GAS 90,1.022,11.6101694915,13.7,11.86,2.14,14,,,,,,,GLL
,31-12-2019,,,,BB06,9841,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9842,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9843,000C_000001,C_000001,,,2,GAS 90,4.891,11.6101694915,13.7,56.78,10.22,67,,,,,,,GLL
,31-12-2019,,,,BB06,9844,000C_000001,C_000001,,,2,GAS 90,3.65,11.6101694915,13.7,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9845,000C_000001,C_000001,,,5,DIESEL B5 S50,5.405,10.9745762712,12.95,59.32,10.68,70,,,,,,,GLL
,31-12-2019,,,,BB06,9846,000C_000001,C_000001,,,5,DIESEL B5 S50,9.266,10.9745762712,12.95,101.69,18.31,120,,,,,,,GLL
,31-12-2019,,,,BB06,9847,000C_000001,C_000001,,,2,GAS 90,3.65,11.6101694915,13.7,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9848,000C_000001,C_000001,,,2,GAS 90,7.08,11.6101694915,13.7,82.20,14.80,97,,,,,,,GLL
,31-12-2019,,,,BB06,9849,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9850,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9851,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9852,000C_000001,C_000001,,,2,GAS 90,1.46,11.6101694915,13.7,16.95,3.05,20,,,,,,,GLL
,31-12-2019,,,,BB06,9853,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9854,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9855,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9856,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9857,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9858,000C_000001,C_000001,,,2,GAS 90,4.745,11.6101694915,13.7,55.08,9.92,65,,,,,,,GLL
,31-12-2019,,,,BB06,9859,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9860,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9861,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9862,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9863,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9864,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9865,000C_000001,C_000001,,,2,GAS 90,4.964,11.6101694915,13.7,57.63,10.37,68,,,,,,,GLL
,31-12-2019,,,,BB06,9866,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9867,000C_000001,C_000001,,,2,GAS 90,5.839,11.6101694915,13.7,67.80,12.20,80,,,,,,,GLL
,31-12-2019,,,,BB06,9868,000C_000001,C_000001,,,2,GAS 90,2.847,11.6101694915,13.7,33.05,5.95,39,,,,,,,GLL
,31-12-2019,,,,BB06,9869,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9870,000C_000001,C_000001,,,5,DIESEL B5 S50,5.035,10.9745762712,12.95,55.25,9.95,65.2,,,,,,,GLL
,31-12-2019,,,,BB06,9871,000C_000001,C_000001,,,2,GAS 90,4.686,11.6101694915,13.7,54.41,9.79,64.2,,,,,,,GLL
,31-12-2019,,,,BB06,9872,000C_000001,C_000001,,,2,GAS 90,1.168,11.6101694915,13.7,13.56,2.44,16,,,,,,,GLL
,31-12-2019,,,,BB06,9873,000C_000001,C_000001,,,5,DIESEL B5 S50,5.405,10.9745762712,12.95,59.32,10.68,70,,,,,,,GLL
,31-12-2019,,,,BB06,9874,000C_000001,C_000001,,,2,GAS 90,1.387,11.6101694915,13.7,16.10,2.90,19,,,,,,,GLL
,31-12-2019,,,,BB06,9875,000C_000001,C_000001,,,2,GAS 90,3.65,11.6101694915,13.7,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9876,000C_000001,C_000001,,,2,GAS 90,2.263,11.6101694915,13.7,26.27,4.73,31,,,,,,,GLL
,31-12-2019,,,,BB06,9877,000C_000001,C_000001,,,2,GAS 90,2.774,11.6101694915,13.7,32.20,5.80,38,,,,,,,GLL
,31-12-2019,,,,BB06,9878,000C_000001,C_000001,,,2,GAS 90,0.365,11.6101694915,13.7,4.24,0.76,5,,,,,,,GLL
,31-12-2019,,,,BB06,9879,000C_000001,C_000001,,,2,GAS 90,4.891,11.6101694915,13.7,56.78,10.22,67,,,,,,,GLL
,31-12-2019,,,,BB06,9880,000C_000001,C_000001,,,5,DIESEL B5 S50,7.722,10.9745762712,12.95,84.75,15.25,100,,,,,,,GLL
,31-12-2019,,,,BB06,9881,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9882,000C_000001,C_000001,,,2,GAS 90,5.839,11.6101694915,13.7,67.80,12.20,80,,,,,,,GLL
,31-12-2019,,,,BB06,9883,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9884,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9885,000C_000001,C_000001,,,2,GAS 90,5.839,11.6101694915,13.7,67.80,12.20,80,,,,,,,GLL
,31-12-2019,,,,BB06,9886,000C_000001,C_000001,,,2,GAS 90,4.891,11.6101694915,13.7,56.78,10.22,67,,,,,,,GLL
,31-12-2019,,,,BB06,9887,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9888,000C_000001,C_000001,,,2,GAS 90,5.109,11.6101694915,13.7,59.32,10.68,70,,,,,,,GLL
,31-12-2019,,,,BB06,9889,000C_000001,C_000001,,,5,DIESEL B5 S50,7.722,10.9745762712,12.95,84.75,15.25,100,,,,,,,GLL
,31-12-2019,,,,BB06,9890,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9891,000C_000001,C_000001,,,2,GAS 90,2.774,11.6101694915,13.7,32.20,5.80,38,,,,,,,GLL
,31-12-2019,,,,BB06,9892,000C_000001,C_000001,,,5,DIESEL B5 S50,3.861,10.9745762712,12.95,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9893,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9894,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9895,000C_000001,C_000001,,,2,GAS 90,5.839,11.6101694915,13.7,67.80,12.20,80,,,,,,,GLL
,31-12-2019,,,,BB06,9896,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9897,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9898,000C_000001,C_000001,,,2,GAS 90,0.73,11.6101694915,13.7,8.47,1.53,10,,,,,,,GLL
,31-12-2019,,,,BB06,9899,000C_000001,C_000001,,,5,DIESEL B5 S50,8.494,10.9745762712,12.95,93.22,16.78,110,,,,,,,GLL
,31-12-2019,,,,BB06,9900,000C_000001,C_000001,,,5,DIESEL B5 S50,3.089,10.9745762712,12.95,33.90,6.10,40,,,,,,,GLL
,31-12-2019,,,,BB06,9901,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9902,000C_000001,C_000001,,,5,DIESEL B5 S50,3.861,10.9745762712,12.95,42.37,7.63,50,,,,,,,GLL
,31-12-2019,,,,BB06,9903,000C_000001,C_000001,,,2,GAS 90,2.482,11.6101694915,13.7,28.81,5.19,34,,,,,,,GLL
,31-12-2019,,,,BB06,9904,000C_000001,C_000001,,,2,GAS 90,4.964,11.6101694915,13.7,57.63,10.37,68,,,,,,,GLL
,31-12-2019,,,,BB06,9905,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
,31-12-2019,,,,BB06,9906,000C_000001,C_000001,,,2,GAS 90,2.555,11.6101694915,13.7,29.66,5.34,35,,,,,,,GLL
