"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24092,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24091,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24090,,,," ",5,"DieselPro B5 S50 UV",2.11,10.03,11.84,21.19,3.81,25.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24089,,,," ",5,"DieselPro B5 S50 UV",9.31,10.03,11.84,93.38,16.81,110.19,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24088,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24087,,,," ",5,"DieselPro B5 S50 UV",4.39,10.03,11.84,44.06,7.93,51.99,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24086,,,," ",5,"DieselPro B5 S50 UV",2.11,10.03,11.84,21.19,3.81,25.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24085,,,," ",5,"DieselPro B5 S50 UV",5.07,10.03,11.84,50.85,9.15,60.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24084,,,," ",5,"DieselPro B5 S50 UV",10.56,10.03,11.84,105.92,19.06,124.98,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24083,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24082,,,," ",5,"DieselPro B5 S50 UV",1.27,10.03,11.84,12.71,2.29,15.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24081,,,," ",5,"DieselPro B5 S50 UV",8.87,10.03,11.84,88.98,16.02,105.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24080,,,," ",5,"DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24079,,,," ",2,"Gasohol 90",0.39,10.75,12.69,4.24,0.76,5.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24078,,,," ",4,"Gasohol 98",3.64,13.13,15.49,47.84,8.61,56.45,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24077,,,," ",5,"DieselPro B5 S50 UV",16.47,10.03,11.84,165.25,29.75,195.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24076,,,," ",5,"DieselPro B5 S50 UV",4.48,10.03,11.84,44.90,8.08,52.98,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24075,,,," ",5,"DieselPro B5 S50 UV",8.45,10.03,11.84,84.75,15.25,100.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24074,,,," ",5,"DieselPro B5 S50 UV",6.61,10.03,11.84,66.36,11.95,78.31,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24073,,,," ",2,"Gasohol 90",0.12,10.75,12.69,1.27,0.23,1.50,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24072,,,," ",2,"Gasohol 90",0.24,10.75,12.69,2.54,0.46,3.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24071,,,," ",2,"Gasohol 90",1.28,10.75,12.69,13.75,2.48,16.23,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24070,,,," ",5,"DieselPro B5 S50 UV",3.38,10.03,11.84,33.88,6.10,39.98,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24069,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24068,,,," ",5,"DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24067,,,," ",2,"Gasohol 90",1.58,10.75,12.69,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24066,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24065,,,," ",5,"DieselPro B5 S50 UV",2,10.03,11.84,20.07,3.61,23.68,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24064,,,," ",5,"DieselPro B5 S50 UV",5.91,10.03,11.84,59.32,10.68,70.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24063,,,," ",2,"Gasohol 90",0.07,10.75,12.69,0.69,0.13,0.82,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24062,,,," ",5,"DieselPro B5 S50 UV",8.45,10.03,11.84,84.75,15.25,100.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24061,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24060,,,," ",2,"Gasohol 90",0.32,10.75,12.69,3.39,0.61,4.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24059,,,," ",5,"DieselPro B5 S50 UV",7.22,10.03,11.84,72.42,13.04,85.46,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24058,,,," ",2,"Gasohol 90",1.18,10.75,12.69,12.71,2.29,15.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24057,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24056,,,," ",2,"Gasohol 90",0.63,10.75,12.69,6.78,1.22,8.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24055,,,," ",2,"Gasohol 90",1.58,10.75,12.69,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24054,,,," ",2,"Gasohol 90",0.24,10.75,12.69,2.54,0.46,3.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24053,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24052,,,," ",2,"Gasohol 90",0.47,10.75,12.69,5.08,0.91,5.99,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24051,,,," ",5,"DieselPro B5 S50 UV",33.11,10.03,11.84,332.21,59.80,392.01,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24050,,,," ",2,"Gasohol 90",0.16,10.75,12.69,1.69,0.31,2.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24049,,,," ",2,"Gasohol 90",1.17,10.75,12.69,12.60,2.27,14.87,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24048,,,," ",2,"Gasohol 90",3.35,10.75,12.69,36.07,6.49,42.56,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24047,,,," ",5,"DieselPro B5 S50 UV",1.01,10.03,11.84,10.17,1.83,12.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24046,,,," ",2,"Gasohol 90",0.39,10.75,12.69,4.24,0.76,5.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24045,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24044,,,," ",2,"Gasohol 90",1.58,10.75,12.69,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24043,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24042,,,," ",2,"Gasohol 90",0.24,10.75,12.69,2.54,0.46,3.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24041,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24040,,,," ",2,"Gasohol 90",0.74,10.75,12.69,7.95,1.43,9.38,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24039,,,," ",5,"DieselPro B5 S50 UV",7.6,10.03,11.84,76.27,13.73,90.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24038,,,," ",5,"DieselPro B5 S50 UV",15.02,10.03,11.84,150.74,27.13,177.87,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24037,,,," ",4,"Gasohol 98",7.75,13.13,15.49,101.71,18.31,120.02,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24036,,,," ",5,"DieselPro B5 S50 UV",0.34,10.03,11.84,3.39,0.61,4.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24035,,,," ",5,"DieselPro B5 S50 UV",4,10.03,11.84,40.14,7.22,47.36,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24034,,,," ",5,"DieselPro B5 S50 UV",4.22,10.03,11.84,42.37,7.63,50.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24033,,,," ",5,"DieselPro B5 S50 UV",6.76,10.03,11.84,67.80,12.20,80.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24032,,,," ",2,"Gasohol 90",0.63,10.75,12.69,6.78,1.22,8.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24031,,,," ",2,"Gasohol 90",10.71,10.75,12.69,115.14,20.73,135.87,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24030,,,," ",5,"DieselPro B5 S50 UV",0.85,10.03,11.84,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24029,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24028,,,," ",2,"Gasohol 90",0.47,10.75,12.69,5.08,0.92,6.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24027,,,," ",5,"DieselPro B5 S50 UV",0.85,10.03,11.84,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24026,,,," ",5,"DieselPro B5 S50 UV",0.85,10.03,11.84,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24025,,,," ",5,"DieselPro B5 S50 UV",4.22,10.03,11.84,42.37,7.63,50.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24024,,,," ",2,"Gasohol 90",1.02,10.75,12.69,11.02,1.98,13.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24023,,,," ",2,"Gasohol 90",0.39,10.75,12.69,4.24,0.76,5.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24022,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24021,,,," ",2,"Gasohol 90",0.08,10.75,12.69,0.85,0.15,1.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24020,,,," ",2,"Gasohol 90",0.24,10.75,12.69,2.54,0.46,3.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24019,,,," ",5,"DieselPro B5 S50 UV",6,10.03,11.84,60.20,10.84,71.04,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24018,,,," ",5,"DieselPro B5 S50 UV",12.75,10.03,11.84,127.97,23.04,151.01,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24017,,,," ",5,"DieselPro B5 S50 UV",4.22,10.03,11.84,42.37,7.63,50.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24016,,,," ",5,"DieselPro B5 S50 UV",8.7,10.03,11.84,87.29,15.71,103.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24015,,,," ",5,"DieselPro B5 S50 UV",1.27,10.03,11.84,12.71,2.29,15.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24014,,,," ",2,"Gasohol 90",0.08,10.75,12.69,0.85,0.15,1.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24013,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24012,,,," ",2,"Gasohol 90",0.39,10.75,12.69,4.24,0.76,5.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24011,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24010,,,," ",5,"DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24009,,,," ",2,"Gasohol 90",5,10.75,12.69,53.77,9.68,63.45,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24008,,,," ",2,"Gasohol 90",3.94,10.75,12.69,42.37,7.63,50.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24007,,,," ",5,"DieselPro B5 S50 UV",2,10.03,11.84,20.07,3.61,23.68,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24006,,,," ",5,"DieselPro B5 S50 UV",7.77,10.03,11.84,77.97,14.04,92.01,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24005,,,," ",5,"DieselPro B5 S50 UV",5.09,10.03,11.84,51.06,9.19,60.25,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24004,,,," ",2,"Gasohol 90",0.08,10.75,12.69,0.85,0.15,1.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24003,,,," ",2,"Gasohol 90",0.16,10.75,12.69,1.69,0.31,2.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24002,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24001,,,," ",2,"Gasohol 90",0.39,10.75,12.69,4.24,0.76,5.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",24000,,,," ",5,"DieselPro B5 S50 UV",0.53,10.03,11.84,5.30,0.95,6.25,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23999,,,," ",2,"Gasohol 90",0.47,10.75,12.69,5.08,0.92,6.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23998,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23997,,,," ",5,"DieselPro B5 S50 UV",12.67,10.03,11.84,127.12,22.88,150.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23996,,,," ",5,"DieselPro B5 S50 UV",0.85,10.03,11.84,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23995,,,," ",2,"Gasohol 90",2.36,10.75,12.69,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23994,,,," ",5,"DieselPro B5 S50 UV",1.77,10.03,11.84,17.80,3.20,21.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23993,,,," ",5,"DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23992,,,," ",5,"DieselPro B5 S50 UV",2.11,10.03,11.84,21.19,3.81,25.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B001",23991,,,," ",5,"DieselPro B5 S50 UV",4.22,10.03,11.84,42.38,7.63,50.01,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136007,,,," ",7,"GLP",14.04,1.03,1.21,14.40,2.59,16.99,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136006,,,," ",5,"DieselPro B5 S50 UV",10.14,10.03,11.84,101.69,18.31,120.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136005,,,," ",2,"Gasohol 90",0.79,10.75,12.69,8.47,1.53,10.00,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136004,,,," ",7,"GLP",4.13,1.03,1.21,4.24,0.76,5.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136003,,,," ",7,"GLP",3.31,1.03,1.21,3.39,0.61,4.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136002,,,," ",7,"GLP",6.61,1.03,1.21,6.78,1.22,8.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136001,,,," ",7,"GLP",14.86,1.03,1.21,15.24,2.74,17.98,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",136000,,,," ",7,"GLP",10.74,1.03,1.21,11.02,1.98,13.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135999,,,," ",5,"DieselPro B5 S50 UV",6.47,10.03,11.84,64.94,11.69,76.63,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135998,,,," ",7,"GLP",14.68,1.03,1.21,15.05,2.71,17.76,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135997,,,," ",7,"GLP",22.52,1.03,1.21,23.09,4.16,27.25,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135996,,,," ",7,"GLP",24.79,1.03,1.21,25.42,4.58,30.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135995,,,," ",5,"DieselPro B5 S50 UV",2.35,10.03,11.84,23.54,4.24,27.78,18,1,,,,,"GLL",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135994,,,," ",7,"GLP",2.48,1.03,1.21,2.54,0.46,3.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135993,,,," ",7,"GLP",4.13,1.03,1.21,4.24,0.76,5.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135992,,,," ",7,"GLP",5.79,1.03,1.21,5.93,1.07,7.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135991,,,," ",7,"GLP",2.48,1.03,1.21,2.54,0.46,3.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135990,,,," ",7,"GLP",4.96,1.03,1.21,5.08,0.92,6.00,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135989,,,," ",7,"GLP",0.84,1.03,1.21,0.86,0.15,1.01,18,1,,,,,"LTR",
"B","24-09-2019","2019-09-24 00:00:00 -0500",1,99,"B002",135988,,,," ",7,"GLP",8.26,1.03,1.21,8.47,1.53,10.00,18,1,,,,,"LTR",
