12-03-2020,12-03-2020,3,16,99,BB03,23342,,,0,178350,4,GAS 98,0.667,12.7033898305,14.99,8.4745762712,1.5254237288,10,,,,,,,GLL
12-03-2020,12-03-2020,3,16,99,BB03,23343,C_000001,C_000001,0,,2,GAS 90,1.654,10.2457627119,12.09,16.9491525424,3.0508474576,20,,,,,,,GLL
12-03-2020,12-03-2020,3,16,99,BB03,23344,,,0,178372,5,DIESEL B5 S50,8.258,10.2627118644,12.11,84.7457627119,15.2542372881,100,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45239,C_000001,C_000001,0,,8,GLP,39.66,1.2203389831,1.44,48.4745762712,8.7254237288,57.2,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45240,,,0,177936,8,GLP,14.15,1.2203389831,1.44,17.2881355932,3.1118644068,20.4,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45241,C_000001,C_000001,0,,1,GAS 84,0.855,9.906779661,11.69,8.4745762712,1.5254237288,10,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45242,,,0,177945,4,GAS 98,3.336,12.7033898305,14.99,42.3728813559,7.6271186441,50,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45243,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45244,,,0,177951,8,GLP,20.58,1.2203389831,1.44,25.1694915254,4.5305084746,29.7,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45245,C_000001,C_000001,0,,2,GAS 90,0.414,10.2457627119,12.09,4.2372881356,0.7627118644,5,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45246,C_000001,C_000001,0,,2,GAS 90,2.565,10.2457627119,12.09,26.2796610169,4.7303389831,31.01,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45247,,,0,177978,4,GAS 98,10.007,12.7033898305,14.99,127.1186440678,22.8813559322,150,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45248,C_000001,C_000001,0,,8,GLP,14.94,1.2203389831,1.44,18.3050847458,3.2949152542,21.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45249,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45250,C_000001,C_000001,0,,8,GLP,18.54,1.2203389831,1.44,22.6271186441,4.0728813559,26.7,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45251,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45252,C_000001,C_000001,0,,8,GLP,27.77,1.2203389831,1.44,33.8983050847,6.1016949153,40,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45253,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45254,C_000001,C_000001,0,,8,GLP,7.28,1.2203389831,1.44,8.8983050847,1.6016949153,10.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45255,C_000001,C_000001,0,,8,GLP,5.55,1.2203389831,1.44,6.7796610169,1.2203389831,8,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45256,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45257,C_000001,C_000001,0,,8,GLP,23.92,1.2203389831,1.44,29.2372881356,5.2627118644,34.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45258,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45259,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45260,C_000001,C_000001,0,,8,GLP,13.02,1.2203389831,1.44,15.9322033898,2.8677966102,18.8,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45261,,,0,177987,8,GLP,13.45,1.2203389831,1.44,16.4406779661,2.9593220339,19.4,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45262,,,0,177989,4,GAS 98,4.003,12.7033898305,14.99,50.8474576271,9.1525423729,60,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45263,C_000001,C_000001,0,,8,GLP,3.47,1.2203389831,1.44,4.2372881356,0.7627118644,5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45264,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45265,C_000001,C_000001,0,,8,GLP,17.31,1.2203389831,1.44,21.186440678,3.813559322,25,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45266,C_000001,C_000001,0,,8,GLP,7.98,1.2203389831,1.44,9.7457627119,1.7542372881,11.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45267,C_000001,C_000001,0,,8,GLP,17.69,1.2203389831,1.44,21.6101694915,3.8898305085,25.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45268,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45269,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45270,C_000001,C_000001,0,,5,DIESEL B5 S50,3.303,10.2627118644,12.11,33.8983050847,6.1016949153,40,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45271,C_000001,C_000001,0,,5,DIESEL B5 S50,4.129,10.2627118644,12.11,42.3728813559,7.6271186441,50,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45272,C_000001,C_000001,0,,1,GAS 84,0.855,9.906779661,11.69,8.4745762712,1.5254237288,10,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45273,C_000001,C_000001,0,,8,GLP,34.72,1.2203389831,1.44,42.3728813559,7.6271186441,50,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45274,C_000001,C_000001,0,,8,GLP,14.77,1.2203389831,1.44,18.0508474576,3.2491525424,21.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45275,C_000001,C_000001,0,,8,GLP,8.97,1.2203389831,1.44,11.0169491525,1.9830508475,13,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45276,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45277,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45278,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45279,C_000001,C_000001,0,,8,GLP,27.77,1.2203389831,1.44,33.8983050847,6.1016949153,40,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45280,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45281,,,0,178032,8,GLP,1.03,1.2203389831,1.44,1.2711864407,0.2288135593,1.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45282,,,0,178033,8,GLP,13.69,1.2203389831,1.44,16.7796610169,3.0203389831,19.8,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45283,C_000001,C_000001,0,,2,GAS 90,1.654,10.2457627119,12.09,16.9491525424,3.0508474576,20,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45284,C_000001,C_000001,0,,8,GLP,15.27,1.2203389831,1.44,18.6440677966,3.3559322034,22,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45285,C_000001,C_000001,0,,8,GLP,27.77,1.2203389831,1.44,33.8983050847,6.1016949153,40,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45286,C_000001,C_000001,0,,8,GLP,32.83,1.2203389831,1.44,40.0847457627,7.2152542373,47.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45287,C_000001,C_000001,0,,8,GLP,6.07,1.2203389831,1.44,7.4576271186,1.3423728814,8.8,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45288,C_000001,C_000001,0,,2,GAS 90,0.414,10.2457627119,12.09,4.2372881356,0.7627118644,5,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45289,C_000001,C_000001,0,,8,GLP,21.3,1.2203389831,1.44,26.0169491525,4.6830508475,30.7,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45290,C_000001,C_000001,0,,8,GLP,10.56,1.2203389831,1.44,12.9661016949,2.3338983051,15.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45291,C_000001,C_000001,0,,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45292,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45293,C_000001,C_000001,0,,8,GLP,34.93,1.2203389831,1.44,42.6271186441,7.6728813559,50.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45294,C_000001,C_000001,0,,8,GLP,9.25,1.2203389831,1.44,11.3559322034,2.0440677966,13.4,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45295,C_000001,C_000001,0,,8,GLP,25.64,1.2203389831,1.44,31.3559322034,5.6440677966,37,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45296,C_000001,C_000001,0,,8,GLP,22.22,1.2203389831,1.44,27.1186440678,4.8813559322,32,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45297,,,0,178059,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45298,,,0,178060,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45299,C_000001,C_000001,0,,2,GAS 90,1.241,10.2457627119,12.09,12.7118644068,2.2881355932,15,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45300,,,0,178062,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45301,,,0,178063,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45302,,,0,178072,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45303,C_000001,C_000001,0,,2,GAS 90,2.068,10.2457627119,12.09,21.186440678,3.813559322,25,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45304,C_000001,C_000001,0,,8,GLP,25.35,1.2203389831,1.44,31.0169491525,5.5830508475,36.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45305,C_000001,C_000001,0,,8,GLP,17.36,1.2203389831,1.44,21.186440678,3.813559322,25,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45306,C_000001,C_000001,0,,8,GLP,4.86,1.2203389831,1.44,5.9322033898,1.0677966102,7,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45307,C_000001,C_000001,0,,8,GLP,34.72,1.2203389831,1.44,42.3728813559,7.6271186441,50,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45308,C_000001,C_000001,0,,8,GLP,8.48,1.2203389831,1.44,10.4237288136,1.8762711864,12.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45309,C_000001,C_000001,0,,8,GLP,22.22,1.2203389831,1.44,27.1186440678,4.8813559322,32,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45310,C_000001,C_000001,0,,8,GLP,21.54,1.2203389831,1.44,26.3559322034,4.7440677966,31.1,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45311,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45312,C_000001,C_000001,0,,8,GLP,7.09,1.2203389831,1.44,8.7288135593,1.5711864407,10.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45313,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45314,C_000001,C_000001,0,,8,GLP,3.47,1.2203389831,1.44,4.2372881356,0.7627118644,5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45315,,,0,178088,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45316,C_000001,C_000001,0,,2,GAS 90,1.654,10.2457627119,12.09,16.9491525424,3.0508474576,20,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45317,C_000001,C_000001,0,,2,GAS 90,1.654,10.2457627119,12.09,16.9491525424,3.0508474576,20,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45318,C_000001,C_000001,0,,2,GAS 90,2.895,10.2457627119,12.09,29.6610169492,5.3389830508,35,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45319,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45320,C_000001,C_000001,0,,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45321,C_000001,C_000001,0,,8,GLP,17.07,1.2203389831,1.44,20.8474576271,3.7525423729,24.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45322,,,0,178118,2,GAS 90,2.481,10.2457627119,12.09,25.4237288136,4.5762711864,30,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45323,C_000001,C_000001,0,,8,GLP,15.95,1.2203389831,1.44,19.4915254237,3.5084745763,23,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45324,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45325,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45326,C_000001,C_000001,0,,8,GLP,19.33,1.2203389831,1.44,23.6440677966,4.2559322034,27.9,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45327,C_000001,C_000001,0,,2,GAS 90,0.414,10.2457627119,12.09,4.2372881356,0.7627118644,5,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45328,C_000001,C_000001,0,,2,GAS 90,0.414,10.2457627119,12.09,4.2372881356,0.7627118644,5,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45329,C_000001,C_000001,0,,8,GLP,38.13,1.2203389831,1.44,46.6101694915,8.3898305085,55,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45330,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45331,C_000001,C_000001,0,,8,GLP,34.72,1.2203389831,1.44,42.3728813559,7.6271186441,50,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45332,C_000001,C_000001,0,,8,GLP,4.99,1.2203389831,1.44,6.1016949153,1.0983050847,7.2,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45333,,,0,178130,2,GAS 90,4.136,10.2457627119,12.09,42.3728813559,7.6271186441,50,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45334,,,0,178142,5,DIESEL B5 S50,8.258,10.2627118644,12.11,84.7457627119,15.2542372881,100,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45335,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45336,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45337,C_000001,C_000001,0,,8,GLP,18.31,1.2203389831,1.44,22.3728813559,4.0271186441,26.4,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45338,C_000001,C_000001,0,,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45339,C_000001,C_000001,0,,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45340,C_000001,C_000001,0,,8,GLP,23.27,1.2203389831,1.44,28.4745762712,5.1254237288,33.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45341,C_000001,C_000001,0,,2,GAS 90,2.895,10.2457627119,12.09,29.6610169492,5.3389830508,35,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45342,C_000001,C_000001,0,,2,GAS 90,4.136,10.2457627119,12.09,42.3728813559,7.6271186441,50,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45343,C_000001,C_000001,0,,8,GLP,17.71,1.2203389831,1.44,21.6949152542,3.9050847458,25.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45344,C_000001,C_000001,0,,8,GLP,16.89,1.2203389831,1.44,20.6779661017,3.7220338983,24.4,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45345,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45346,C_000001,C_000001,0,,2,GAS 90,1.241,10.2457627119,12.09,12.7118644068,2.2881355932,15,,,,,,,GLL
12-03-2020,12-03-2020,1,3,99,BB02,45347,C_000001,C_000001,0,,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45348,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45349,C_000001,C_000001,0,,8,GLP,27.23,1.2203389831,1.44,33.3050847458,5.9949152542,39.3,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45350,C_000001,C_000001,0,,8,GLP,14.29,1.2203389831,1.44,17.4576271186,3.1423728814,20.6,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45351,C_000001,C_000001,0,,8,GLP,17.36,1.2203389831,1.44,21.186440678,3.813559322,25,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45352,C_000001,C_000001,0,,8,GLP,11.45,1.2203389831,1.44,13.9830508475,2.5169491525,16.5,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45353,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45354,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,1,3,99,BB02,45355,C_000001,C_000001,0,,8,GLP,6.94,1.2203389831,1.44,8.4745762712,1.5254237288,10,,,,,,,LTR
12-03-2020,12-03-2020,2,18,99,BB02,45356,C_000001,C_000001,0,,8,GLP,0.13,1.2203389831,1.44,0.1694915254,0.0305084746,0.2,,,,,,,LTR
12-03-2020,12-03-2020,2,18,99,BB02,45357,C_000001,C_000001,0,,8,GLP,7.67,1.2203389831,1.44,9.406779661,1.693220339,11.1,,,,,,,LTR
12-03-2020,12-03-2020,2,18,99,BB02,45358,,,0,178178,8,GLP,13.88,1.2203389831,1.44,16.9491525424,3.0508474576,20,,,,,,,LTR
12-03-2020,12-03-2020,2,18,99,BB02,45359,C_000001,C_000001,0,,2,GAS 90,0.331,10.2457627119,12.09,3.3898305085,0.6101694915,4,,,,,,,GLL
12-03-2020,12-03-2020,2,18,99,BB02,45360,C_000001,C_000001,0,,8,GLP,20.83,1.2203389831,1.44,25.4237288136,4.5762711864,30,,,,,,,LTR
12-03-2020,12-03-2020,2,18,99,BB02,45361,,,0,178187,8,GLP,10.41,1.2203389831,1.44,12.7118644068,2.2881355932,15,,,,,,,LTR
