,01/02/2020,1,13,99,BB03,44773,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44774,C_000001,C_000001,0,,8,7.42,1.32,9.79,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44775,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44776,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44778,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44779,C_000001,C_000001,0,,8,24.64,1.32,32.53,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44780,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44781,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44782,C_000001,C_000001,0,,8,4.55,1.32,6,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44783,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44784,C_000001,C_000001,0,,8,26.51,1.32,34.99,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44785,C_000001,C_000001,0,,8,21.23,1.32,28.02,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44786,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44789,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44790,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44792,C_000001,C_000001,0,,8,4.55,1.32,6,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44793,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44794,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44796,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44798,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44799,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44800,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44801,C_000001,C_000001,0,,8,6.14,1.32,8.11,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44802,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44804,C_000001,C_000001,0,,8,9.47,1.32,12.5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44806,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44807,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44808,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44809,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44810,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44812,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44813,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44814,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,1,13,99,BB03,44815,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44816,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44817,C_000001,C_000001,0,,8,7.38,1.32,9.74,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44818,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44820,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44821,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44822,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44823,C_000001,C_000001,0,,8,20.6,1.32,27.19,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44824,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44826,C_000001,C_000001,0,,8,4.55,1.32,6.01,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44827,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44834,C_000001,C_000001,0,,8,12.95,1.32,17.1,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44835,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44839,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44840,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44843,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44844,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44845,C_000001,C_000001,0,,8,39.41,1.32,52.02,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44846,C_000001,C_000001,0,,8,30.3,1.32,40,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44847,C_000001,C_000001,0,,8,18.23,1.32,24.07,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44848,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44853,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44856,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44857,C_000001,C_000001,0,,8,37.85,1.32,49.96,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44858,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44859,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44860,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44862,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,2,16,99,BB03,44863,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44864,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44866,C_000001,C_000001,0,,8,22.73,1.32,30,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44867,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44868,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44870,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44872,C_000001,C_000001,0,,8,18.94,1.32,25,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44873,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,01/02/2020,3,15,99,BB03,44874,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,02/02/2020,1,16,99,BB03,44875,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,1,19,99,BB03,44899,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44901,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44902,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44903,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44904,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44906,C_000001,C_000001,0,,8,25.02,1.32,33.03,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44907,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44910,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44911,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44913,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44915,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44916,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44917,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44919,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44921,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44922,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44923,C_000001,C_000001,0,,8,31.07,1.32,41.01,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44925,C_000001,C_000001,0,,8,6.42,1.32,8.48,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44927,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44928,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44929,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44930,C_000001,C_000001,0,,8,30.27,1.32,39.95,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44931,C_000001,C_000001,0,,8,18.94,1.32,25,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44932,C_000001,C_000001,0,,8,5.3,1.32,7,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44933,C_000001,C_000001,0,,8,15.42,1.32,20.35,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44934,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44935,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44938,C_000001,C_000001,0,,8,22.73,1.32,30,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44941,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44943,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44944,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44947,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44949,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44950,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44951,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44952,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44955,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44956,C_000001,C_000001,0,,8,8.8,1.32,11.62,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44957,C_000001,C_000001,0,,8,22.92,1.32,30.26,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44958,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44961,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44965,C_000001,C_000001,0,,8,9.09,1.32,12,,,,,,,,,,,
,02/02/2020,2,13,99,BB03,44966,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44969,C_000001,C_000001,0,,8,14.67,1.32,19.36,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44970,C_000001,C_000001,0,,8,6.45,1.32,8.51,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44971,C_000001,C_000001,0,,8,0.76,1.32,1,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44972,C_000001,C_000001,0,,8,27.14,1.32,35.83,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44973,C_000001,C_000001,0,,8,4.55,1.32,6,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44975,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44979,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44980,C_000001,C_000001,0,,8,8.04,1.32,10.61,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44981,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44983,C_000001,C_000001,0,,8,16.01,1.32,21.13,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44984,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44985,C_000001,C_000001,0,,8,22.73,1.32,30,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44986,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44987,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44988,C_000001,C_000001,0,,8,23.14,1.32,30.55,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44990,C_000001,C_000001,0,,8,12.92,1.32,17.06,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44991,C_000001,C_000001,0,,8,19.05,1.32,25.15,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44992,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44993,C_000001,C_000001,0,,8,20.08,1.32,26.51,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44994,C_000001,C_000001,0,,8,9.09,1.32,12,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44995,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,44997,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45000,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45001,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45002,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45003,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45006,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45007,C_000001,C_000001,0,,8,6.82,1.32,9,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45008,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45009,C_000001,C_000001,0,,8,0.42,1.32,0.56,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45010,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45012,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45013,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45014,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45015,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45016,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45017,C_000001,C_000001,0,,8,8.8,1.32,11.62,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45018,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45019,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45022,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45023,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45024,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,1,16,99,BB03,45025,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45038,C_000001,C_000001,0,,8,26.52,1.32,35,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45039,C_000001,C_000001,0,,8,2.51,1.32,3.31,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45040,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45041,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45052,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45053,C_000001,C_000001,0,,8,4.55,1.32,6,,,,,,,,,,,
,03/02/2020,2,19,99,BB03,45054,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45055,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45056,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45058,C_000001,C_000001,0,,8,26.35,1.32,34.78,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45059,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45060,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45061,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,03/02/2020,3,15,99,BB03,45062,C_000001,C_000001,0,,8,20.47,1.32,27.02,,,,,,,,,,,
,04/02/2020,1,19,99,BB03,45074,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45075,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45076,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45077,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45085,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45086,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45089,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45090,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45091,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45092,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45093,C_000001,C_000001,0,,8,5.3,1.32,7,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45097,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45100,C_000001,C_000001,0,,8,19.73,1.32,26.04,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45101,C_000001,C_000001,0,,8,36.39,1.32,48.03,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45102,C_000001,C_000001,0,,8,33.27,1.32,43.91,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45104,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45105,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45106,C_000001,C_000001,0,,8,6.82,1.32,9,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45108,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45109,C_000001,C_000001,0,,8,23.26,1.32,30.7,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45112,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45113,C_000001,C_000001,0,,8,26.57,1.32,35.07,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45114,C_000001,C_000001,0,,8,11.36,1.32,15,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45115,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45119,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45121,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45122,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45123,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45125,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,2,12,99,BB03,45126,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45130,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45131,C_000001,C_000001,0,,8,18.94,1.32,25,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45138,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45139,C_000001,C_000001,0,,8,5.3,1.32,7,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45140,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45141,C_000001,C_000001,0,,8,7.27,1.32,9.59,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45143,C_000001,C_000001,0,,8,5.3,1.32,7,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45144,C_000001,C_000001,0,,8,2.27,1.32,3,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45145,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45146,C_000001,C_000001,0,,8,68.13,1.32,89.93,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45147,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45149,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45151,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,04/02/2020,3,17,99,BB03,45152,C_000001,C_000001,0,,8,6.06,1.32,8,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45153,C_000001,C_000001,0,,8,10.61,1.32,14,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45155,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45156,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45157,C_000001,C_000001,0,,8,9.09,1.32,12,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45158,C_000001,C_000001,0,,8,25.48,1.32,33.63,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45159,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45160,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45162,C_000001,C_000001,0,,8,3.79,1.32,5,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45163,C_000001,C_000001,0,,8,15.15,1.32,20,,,,,,,,,,,
,05/02/2020,1,13,99,BB03,45164,C_000001,C_000001,0,,8,7.58,1.32,10,,,,,,,,,,,
