N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8680,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8681,000C_000001,C_000001,0,,2,GAS 90,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8682,000C_000001,C_000001,0,,5,DIESEL 2,1.528,11.093220339,13.09,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8683,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8684,000C_000001,C_000001,0,,5,DIESEL 2,2.063,11.093220339,13.09,22.8813559322,4.1186440678,27,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8685,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8686,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8687,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8688,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8689,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8690,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8691,000C_000001,C_000001,0,,2,GAS 90,10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8692,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8693,000C_000001,C_000001,0,,2,GAS 90,3.592,12.0338983051,14.2,43.2203389831,7.7796610169,51,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8694,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8695,000C_000001,C_000001,0,,5,DIESEL 2,1.528,11.093220339,13.09,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8696,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8697,000C_000001,C_000001,0,,2,GAS 90,4.789,12.0338983051,14.2,57.6271186441,10.3728813559,68,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8698,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8699,000C_000001,C_000001,0,,2,GAS 90,9.859,12.0338983051,14.2,118.6440677966,21.3559322034,140,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8700,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8701,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8702,000C_000001,C_000001,0,,2,GAS 90,1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8703,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8704,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8705,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8706,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8707,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8708,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8709,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8710,000C_000001,C_000001,0,,2,GAS 90,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8711,000C_000001,C_000001,0,,5,DIESEL 2,7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8712,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8713,000C_000001,C_000001,0,,5,DIESEL 2,6.883,11.093220339,13.09,76.3559322034,13.7440677966,90.1,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8714,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8715,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8716,000C_000001,C_000001,0,,2,GAS 90,6.338,12.0338983051,14.2,76.2711864407,13.7288135593,90,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8717,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8718,000C_000001,C_000001,0,,2,GAS 90,3.523,12.0338983051,14.2,42.3898305085,7.6301694915,50.02,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8719,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8720,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8721,000C_000001,C_000001,0,,2,GAS 90,6.268,12.0338983051,14.2,75.4237288136,13.5762711864,89,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8722,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8723,000C_000001,C_000001,0,,2,GAS 90,3.523,12.0338983051,14.2,42.3898305085,7.6301694915,50.02,,,,,,,GLL
N,24-11-2019,2019-11-01 00:00:00 -0500,1,99,BB06,8724,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8725,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8726,000C_000001,C_000001,0,,2,GAS 90,1.056,12.0338983051,14.2,12.7118644068,2.2881355932,15,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8727,000C_000001,C_000001,0,,2,GAS 90,1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8728,000C_000001,C_000001,0,,2,GAS 90,1.761,12.0338983051,14.2,21.186440678,3.813559322,25,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8729,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8730,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8731,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8732,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8733,000C_000001,C_000001,0,,2,GAS 90,0.704,12.0338983051,14.2,8.4745762712,1.5254237288,10,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8734,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8735,000C_000001,C_000001,0,,2,GAS 90,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8736,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8737,000C_000001,C_000001,0,,5,DIESEL 2,1.528,11.093220339,13.09,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8738,000C_000001,C_000001,0,,2,GAS 90,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8739,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8740,000C_000001,C_000001,0,,5,DIESEL 2,9.167,11.093220339,13.09,101.6949152542,18.3050847458,120,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8741,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8742,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8743,000C_000001,C_000001,0,,5,DIESEL 2,3.82,11.093220339,13.09,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8744,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8745,000C_000001,C_000001,0,,2,GAS 90,4.93,12.0338983051,14.2,59.3220338983,10.6779661017,70,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8746,000C_000001,C_000001,0,,2,GAS 90,1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8747,000C_000001,C_000001,0,,2,GAS 90,4.718,12.0338983051,14.2,56.7796610169,10.2203389831,67,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8748,000C_000001,C_000001,0,,2,GAS 90,1,12.0338983051,14.2,12.0338983051,2.1661016949,14.2,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8749,000C_000001,C_000001,0,,2,GAS 90,1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8750,000C_000001,C_000001,0,,2,GAS 90,2.254,12.0338983051,14.2,27.1186440678,4.8813559322,32,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8751,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8752,000C_000001,C_000001,0,,2,GAS 90,1.761,12.0338983051,14.2,21.186440678,3.813559322,25,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8753,000C_000001,C_000001,0,,5,DIESEL 2,7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8754,000C_000001,C_000001,0,,5,DIESEL 2,7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8755,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8756,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8757,000C_000001,C_000001,0,,2,GAS 90,1.761,12.0338983051,14.2,21.186440678,3.813559322,25,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8758,000C_000001,C_000001,0,,2,GAS 90,3.169,12.0338983051,14.2,38.1355932203,6.8644067797,45,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8759,000C_000001,C_000001,0,,2,GAS 90,5.915,12.0338983051,14.2,71.186440678,12.813559322,84,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8760,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8761,000C_000001,C_000001,0,,2,GAS 90,4.014,12.0338983051,14.2,48.3050847458,8.6949152542,57,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8762,000C_000001,C_000001,0,,2,GAS 90,7.746,12.0338983051,14.2,93.2203389831,16.7796610169,110,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8763,000C_000001,C_000001,0,,2,GAS 90,8.451,12.0338983051,14.2,101.6949152542,18.3050847458,120,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8764,000C_000001,C_000001,0,,2,GAS 90,2.466,12.0338983051,14.2,29.6779661017,5.3420338983,35.02,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8765,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8766,000C_000001,C_000001,0,,2,GAS 90,5.423,12.0338983051,14.2,65.2542372881,11.7457627119,77,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8767,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8768,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8769,000C_000001,C_000001,0,,2,GAS 90,1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8770,000C_000001,C_000001,0,,5,DIESEL 2,7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8771,000C_000001,C_000001,0,,5,DIESEL 2,5.745,11.093220339,13.09,63.7288135593,11.4711864407,75.2,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8772,000C_000001,C_000001,0,,2,GAS 90,8.507,12.0338983051,14.2,102.3728813559,18.4271186441,120.8,,,,,,,GLL
N,24-11-2019,2019-11-02 00:00:00 -0500,1,99,BB06,8773,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8774,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8775,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8776,000C_000001,C_000001,0,,2,GAS 90,3.183,12.0338983051,14.2,38.3050847458,6.8949152542,45.2,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8777,000C_000001,C_000001,0,,2,GAS 90,10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8778,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8779,000C_000001,C_000001,0,,2,GAS 90,4.789,12.0338983051,14.2,57.6271186441,10.3728813559,68,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8780,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8781,000C_000001,C_000001,0,,2,GAS 90,6.127,12.0338983051,14.2,73.7288135593,13.2711864407,87,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8782,000C_000001,C_000001,0,,5,DIESEL 2,7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8783,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8784,000C_000001,C_000001,0,,5,DIESEL 2,5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8785,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8786,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8787,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8788,000C_000001,C_000001,0,,5,DIESEL 2,2.063,11.093220339,13.09,22.8813559322,4.1186440678,27,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8789,000C_000001,C_000001,0,,2,GAS 90,3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8790,000C_000001,C_000001,0,,2,GAS 90,2.606,12.0338983051,14.2,31.3559322034,5.6440677966,37,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8791,000C_000001,C_000001,0,,5,DIESEL 2,5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8792,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8793,000C_000001,C_000001,0,,2,GAS 90,6.831,12.0338983051,14.2,82.2033898305,14.7966101695,97,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8794,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8795,000C_000001,C_000001,0,,2,GAS 90,5.634,12.0338983051,14.2,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8796,000C_000001,C_000001,0,,2,GAS 90,2.676,12.0338983051,14.2,32.2033898305,5.7966101695,38,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8797,000C_000001,C_000001,0,,5,DIESEL 2,5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8798,000C_000001,C_000001,0,,5,DIESEL 2,6.112,11.093220339,13.09,67.7966101695,12.2033898305,80,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8799,000C_000001,C_000001,0,,2,GAS 90,4.93,12.0338983051,14.2,59.3220338983,10.6779661017,70,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8800,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8801,000C_000001,C_000001,0,,2,GAS 90,2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8802,000C_000001,C_000001,0,,2,GAS 90,10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8803,000C_000001,C_000001,0,,2,GAS 90,2.606,12.0338983051,14.2,31.3559322034,5.6440677966,37,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8804,000C_000001,C_000001,0,,2,GAS 90,7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8805,000C_000001,C_000001,0,,2,GAS 90,4.789,12.0338983051,14.2,57.6271186441,10.3728813559,68,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8806,000C_000001,C_000001,0,,2,GAS 90,6.338,12.0338983051,14.2,76.2711864407,13.7288135593,90,,,,,,,GLL
N,24-11-2019,2019-11-03 00:00:00 -0500,1,99,BB06,8807,000C_000001,C_000001,0,,2,GAS 90,7.746,12.0338983051,14.2,93.2203389831,16.7796610169,110,,,,,,,GLL
