,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39706,,,, ,2,GASOHOL 90,0.25,10.0762711864,11.89,2.5423728814,0.4576271186,3,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39705,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39704,,,, ,5,DIESEL PRO B5,1,9.906779661,11.69,9.906779661,1.783220339,11.69,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39703,,,, ,2,GASOHOL 90,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39702,,,, ,2,GASOHOL 90,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39701,,,, ,3,GASOHOL 95,0.37,11.3474576271,13.39,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:34 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39700,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:33 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39699,,,, ,3,GASOHOL 95,3.73,11.3474576271,13.39,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:33 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39698,,,, ,5,DIESEL PRO B5,4.28,9.906779661,11.69,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:33 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39697,,,, ,5,DIESEL PRO B5,5,9.906779661,11.69,49.5338983051,8.9161016949,58.45,1,, ,2020-03-14 11:08:33 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39696,,,, ,4,GASOHOL 98,1.01,12.7033898305,14.99,12.7881355932,2.3018644068,15.09,1,, ,2020-03-14 11:08:33 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39695,,,, ,2,GASOHOL 90,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:32 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39694,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:32 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39693,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:32 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39692,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:32 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39691,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:32 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39690,,,, ,2,GASOHOL 90,1.01,10.0762711864,11.89,10.1694915254,1.8305084746,12,1,, ,2020-03-14 11:08:31 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39689,,,, ,2,GASOHOL 90,0.67,10.0762711864,11.89,6.7796610169,1.2203389831,8,1,, ,2020-03-14 11:08:31 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39688,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:31 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39687,,,, ,4,GASOHOL 98,15.39,12.7033898305,14.99,195.4576271186,35.1823728814,230.64,1,, ,2020-03-14 11:08:31 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39686,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:31 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39685,,,, ,2,GASOHOL 90,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39684,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39683,,,, ,3,GASOHOL 95,3.73,11.3474576271,13.39,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39682,,,, ,5,DIESEL PRO B5,8.55,9.906779661,11.69,84.7457627119,15.2542372881,100,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39681,,,, ,2,GASOHOL 90,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39680,,,, ,2,GASOHOL 90,4.21,10.0762711864,11.89,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:30 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39679,,,, ,2,GASOHOL 90,0.64,10.0762711864,11.89,6.4406779661,1.1593220339,7.6,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39678,,,, ,3,GASOHOL 95,1.49,11.3474576271,13.39,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39677,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39676,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39675,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39674,,,, ,5,DIESEL PRO B5,1.26,10.0762711864,11.89,12.7118644068,2.2881355932,15,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39673,,,, ,5,DIESEL PRO B5,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39672,,,, ,4,GASOHOL 98,2,12.7033898305,14.99,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:29 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39671,,,, ,5,DIESEL PRO B5,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39670,,,, ,2,GASOHOL 90,0.59,10.0762711864,11.89,5.9322033898,1.0677966102,7,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39669,,,, ,2,GASOHOL 90,0.25,10.0762711864,11.89,2.5423728814,0.4576271186,3,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39668,,,, ,3,GASOHOL 95,2.24,11.3474576271,13.39,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39667,,,, ,3,GASOHOL 95,0.75,11.3474576271,13.39,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39666,,,, ,5,DIESEL PRO B5,4,10.0762711864,11.89,40.3050847458,7.2549152542,47.56,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39665,,,, ,5,DIESEL PRO B5,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:28 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39664,,,, ,2,GASOHOL 90,0.59,10.0762711864,11.89,5.9322033898,1.0677966102,7,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39663,,,, ,4,GASOHOL 98,4,12.7033898305,14.99,50.8474576271,9.1525423729,60,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39662,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39661,,,, ,5,DIESEL PRO B5,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39660,,,, ,4,GASOHOL 98,10.48,12.7033898305,14.99,133.1440677966,23.9659322034,157.11,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39659,,,, ,2,GASOHOL 90,8.41,10.0762711864,11.89,84.7457627119,15.2542372881,100,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39658,,,, ,5,DIESEL PRO B5,10.93,10.0762711864,11.89,110.1694915254,19.8305084746,130,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39657,,,, ,3,GASOHOL 95,3.73,11.3474576271,13.39,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:27 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39656,,,, ,2,GASOHOL 90,4.21,10.0762711864,11.89,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39655,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39654,,,, ,5,DIESEL PRO B5,4,10.0762711864,11.89,40.3050847458,7.2549152542,47.56,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39653,,,, ,2,GASOHOL 90,0.25,10.0762711864,11.89,2.5423728814,0.4576271186,3,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39652,,,, ,2,GASOHOL 90,0.77,10.0762711864,11.89,7.7118644068,1.3881355932,9.1,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39651,,,, ,5,DIESEL PRO B5,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:26 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39650,,,, ,5,DIESEL PRO B5,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:25 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39649,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:25 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39648,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:25 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39647,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:25 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39646,,,, ,2,GASOHOL 90,0.25,10.0762711864,11.89,2.5423728814,0.4576271186,3,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39645,,,, ,2,GASOHOL 90,1,10.0762711864,11.89,10.0762711864,1.8137288136,11.89,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39644,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39643,,,, ,2,GASOHOL 90,1.09,10.0762711864,11.89,11.0169491525,1.9830508475,13,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39642,,,, ,2,GASOHOL 90,0.11,10.0762711864,11.89,1.1016949153,0.1983050847,1.3,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39641,,,, ,2,GASOHOL 90,0.25,10.0762711864,11.89,2.5423728814,0.4576271186,3,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39640,,,, ,4,GASOHOL 98,6.68,12.7033898305,14.99,84.8050847458,15.2649152542,100.07,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39639,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39638,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:24 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39637,,,, ,4,GASOHOL 98,8.78,12.7033898305,14.99,111.5847457627,20.0852542373,131.67,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39636,,,, ,2,GASOHOL 90,3.36,10.0762711864,11.89,33.8983050847,6.1016949153,40,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39635,,,, ,2,GASOHOL 90,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39634,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39633,,,, ,3,GASOHOL 95,1.49,11.3474576271,13.39,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39632,,,, ,5,DIESEL PRO B5,6,10.0762711864,11.89,60.4576271186,10.8823728814,71.34,1,, ,2020-03-14 11:08:23 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39631,,,, ,3,GASOHOL 95,0.75,11.3474576271,13.39,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:22 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39630,,,, ,3,GASOHOL 95,3.73,11.3474576271,13.39,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:22 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39629,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:22 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39628,,,, ,2,GASOHOL 90,2,10.0762711864,11.89,20.1525423729,3.6274576271,23.78,1,, ,2020-03-14 11:08:22 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39627,,,, ,2,GASOHOL 90,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:22 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39626,,,, ,3,GASOHOL 95,7.47,11.3474576271,13.39,84.7457627119,15.2542372881,100,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39625,,,, ,5,DIESEL PRO B5,4.21,10.0762711864,11.89,42.3728813559,7.6271186441,50,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39624,,,, ,2,GASOHOL 90,1.35,10.0762711864,11.89,13.5593220339,2.4406779661,16,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39623,,,, ,4,GASOHOL 98,11.98,12.7033898305,14.99,152.1355932203,27.3844067797,179.52,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39622,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39621,,,, ,3,GASOHOL 95,0.37,11.3474576271,13.39,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39620,,,, ,2,GASOHOL 90,1.47,10.0762711864,11.89,14.8305084746,2.6694915254,17.5,1,, ,2020-03-14 11:08:21 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39619,,,, ,5,DIESEL PRO B5,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:20 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39618,,,, ,5,DIESEL PRO B5,1.26,10.0762711864,11.89,12.7118644068,2.2881355932,15,1,, ,2020-03-14 11:08:20 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39617,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:20 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39616,,,, ,5,DIESEL PRO B5,0.79,10.0762711864,11.89,7.9661016949,1.4338983051,9.4,1,, ,2020-03-14 11:08:20 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39615,,,, ,5,DIESEL PRO B5,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:20 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39614,,,, ,4,GASOHOL 98,2,12.7033898305,14.99,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39613,,,, ,2,GASOHOL 90,0.84,10.0762711864,11.89,8.4745762712,1.5254237288,10,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39612,,,, ,2,GASOHOL 90,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39611,,,, ,2,GASOHOL 90,0.76,10.0762711864,11.89,7.6271186441,1.3728813559,9,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39610,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39609,,,, ,5,DIESEL PRO B5,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:19 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39608,,,, ,2,GASOHOL 90,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39607,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39606,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39605,,,, ,3,GASOHOL 95,7.47,11.3474576271,13.39,84.7457627119,15.2542372881,100,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39604,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39603,,,, ,5,DIESEL PRO B5,1.68,10.0762711864,11.89,16.9491525424,3.0508474576,20,1,, ,2020-03-14 11:08:18 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39602,,,, ,5,DIESEL PRO B5,2.52,10.0762711864,11.89,25.4237288136,4.5762711864,30,1,, ,2020-03-14 11:08:17 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39601,,,, ,2,GASOHOL 90,8.12,10.0762711864,11.89,81.8474576271,14.7325423729,96.58,1,, ,2020-03-14 11:08:17 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39600,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:17 -0500,,,GLL
,13-03-2020,2020-03-13 00:00:00 -0500,1,99,B101,39599,,,, ,2,GASOHOL 90,0.42,10.0762711864,11.89,4.2372881356,0.7627118644,5,1,, ,2020-03-14 11:08:17 -0500,,,GLL
