"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20738,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20737,,,," ",2,"GASOHOL 90",2.39,10.65,12.57,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20736,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20735,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20734,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20733,,,," ",5,"DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20732,,,," ",5,"DIESEL PRO B5",8.41,10.08,11.89,84.75,15.25,100.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20731,,,," ",3,"GASOHOL 95",3.69,11.50,13.57,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20730,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20729,,,," ",2,"GASOHOL 90",3.98,10.65,12.57,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20728,,,," ",4,"GASOHOL 98",0.67,12.70,14.99,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20727,,,," ",5,"DIESEL PRO B5",1.26,10.08,11.89,12.71,2.29,15.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20726,,,," ",3,"GASOHOL 95",1.11,11.50,13.57,12.71,2.29,15.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20725,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20724,,,," ",3,"GASOHOL 95",10.65,11.50,13.57,122.43,22.04,144.47,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20723,,,," ",5,"DIESEL PRO B5",8.41,10.08,11.89,84.75,15.25,100.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20722,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20721,,,," ",3,"GASOHOL 95",3.69,11.50,13.57,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20720,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20719,,,," ",5,"DIESEL PRO B5",1.00,10.08,11.89,10.08,1.81,11.89,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20718,,,," ",3,"GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20717,,,," ",2,"GASOHOL 90",0.56,10.65,12.57,5.93,1.07,7.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20716,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20715,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20714,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20713,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20712,,,," ",4,"GASOHOL 98",1.33,12.70,14.99,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20711,,,," ",5,"DIESEL PRO B5",5.89,10.08,11.89,59.32,10.68,70.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20710,,,," ",5,"DIESEL PRO B5",12.62,10.08,11.89,127.12,22.88,150.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20709,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20708,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20707,,,," ",5,"DIESEL PRO B5",14.30,10.08,11.89,144.07,25.93,170.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20706,,,," ",2,"GASOHOL 90",3.98,10.65,12.57,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20705,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20704,,,," ",5,"DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20703,,,," ",2,"GASOHOL 90",0.32,10.65,12.57,3.39,0.61,4.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20702,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20701,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20700,,,," ",5,"DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20699,,,," ",3,"GASOHOL 95",0.37,11.50,13.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20698,,,," ",3,"GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20697,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20696,,,," ",2,"GASOHOL 90",0.83,10.65,12.57,8.81,1.59,10.40,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20695,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20694,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20693,,,," ",5,"DIESEL PRO B5",2.10,10.08,11.89,21.19,3.81,25.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20692,,,," ",3,"GASOHOL 95",0.37,11.50,13.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20691,,,," ",2,"GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20690,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20689,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20688,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20687,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20686,,,," ",5,"DIESEL PRO B5",16.82,10.08,11.89,169.49,30.51,200.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20685,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20684,,,," ",3,"GASOHOL 95",1.00,11.50,13.57,11.50,2.07,13.57,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20683,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20682,,,," ",5,"DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20681,,,," ",2,"GASOHOL 90",1.43,10.65,12.57,15.24,2.74,17.98,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20680,,,," ",5,"DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20679,,,," ",2,"GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20678,,,," ",2,"GASOHOL 90",2.07,10.65,12.57,22.03,3.96,25.99,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20677,,,," ",5,"DIESEL PRO B5",2.53,10.08,11.89,25.53,4.59,30.12,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20676,,,," ",5,"DIESEL PRO B5",1.41,10.08,11.89,14.24,2.56,16.80,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20675,,,," ",3,"GASOHOL 95",2.21,11.50,13.57,25.44,4.58,30.02,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20674,,,," ",3,"GASOHOL 95",7.37,11.50,13.57,84.75,15.25,100.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20673,,,," ",5,"DIESEL PRO B5",3.36,10.08,11.89,33.90,6.10,40.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20672,,,," ",5,"DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20671,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20670,,,," ",3,"GASOHOL 95",7.37,11.50,13.57,84.75,15.25,100.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20669,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20668,,,," ",5,"DIESEL PRO B5",3.00,10.08,11.89,30.23,5.44,35.67,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20667,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20666,,,," ",2,"GASOHOL 90",0.32,10.65,12.57,3.39,0.61,4.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20665,,,," ",5,"DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20664,,,," ",5,"DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20663,,,," ",2,"GASOHOL 90",0.64,10.65,12.57,6.78,1.22,8.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20662,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20661,,,," ",3,"GASOHOL 95",1.47,11.50,13.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20660,,,," ",5,"DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20659,,,," ",5,"DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20658,,,," ",2,"GASOHOL 90",0.64,10.65,12.57,6.78,1.22,8.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20657,,,," ",2,"GASOHOL 90",0.16,10.65,12.57,1.69,0.31,2.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20656,,,," ",5,"DIESEL PRO B5",0.84,10.08,11.89,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20655,,,," ",5,"DIESEL PRO B5",3.36,10.08,11.89,33.90,6.10,40.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20654,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20653,,,," ",5,"DIESEL PRO B5",2.52,10.08,11.89,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20652,,,," ",5,"DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20651,,,," ",2,"GASOHOL 90",3.98,10.65,12.57,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B101",20650,,,," ",3,"GASOHOL 95",1.00,11.50,13.57,11.50,2.07,13.57,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6543,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6542,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6541,,,," ",2,"GASOHOL 90",1.19,10.65,12.57,12.71,2.29,15.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6540,,,," ",2,"GASOHOL 90",2.39,10.65,12.57,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6539,,,," ",2,"GASOHOL 90",0.32,10.65,12.57,3.42,0.61,4.03,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6538,,,," ",2,"GASOHOL 90",9.55,10.65,12.57,101.69,18.31,120.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6537,,,," ",2,"GASOHOL 90",8.30,10.65,12.57,88.36,15.91,104.27,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6536,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6535,,,," ",2,"GASOHOL 90",0.02,10.65,12.57,0.21,0.04,0.25,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6534,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6533,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6532,,,," ",3,"GASOHOL 95",0.74,11.50,13.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6531,,,," ",5,"DIESEL PRO B5",1.68,10.08,11.89,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6530,,,," ",2,"GASOHOL 90",0.24,10.65,12.57,2.53,0.46,2.99,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6529,,,," ",2,"GASOHOL 90",0.24,10.65,12.57,2.54,0.46,3.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6528,,,," ",2,"GASOHOL 90",7.96,10.65,12.57,84.75,15.25,100.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6527,,,," ",3,"GASOHOL 95",0.30,11.50,13.57,3.39,0.61,4.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6526,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6525,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6524,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6523,,,," ",2,"GASOHOL 90",0.54,10.65,12.57,5.72,1.03,6.75,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6522,,,," ",2,"GASOHOL 90",1.99,10.65,12.57,21.19,3.81,25.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6521,,,," ",2,"GASOHOL 90",0.40,10.65,12.57,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6520,,,," ",5,"DIESEL PRO B5",6.06,10.08,11.89,61.03,10.99,72.02,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6519,,,," ",2,"GASOHOL 90",0.80,10.65,12.57,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6518,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6517,,,," ",5,"DIESEL PRO B5",4.21,10.08,11.89,42.37,7.63,50.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6516,,,," ",2,"GASOHOL 90",1.59,10.65,12.57,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B102",6515,,,," ",3,"GASOHOL 95",2.21,11.50,13.57,25.42,4.58,30.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16746,,,," ",7,"GLP",23.67,0.96,1.13,22.67,4.08,26.75,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16745,,,," ",7,"GLP",19.57,0.96,1.13,18.74,3.37,22.11,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16744,,,," ",7,"GLP",8.85,0.96,1.13,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16743,,,," ",7,"GLP",19.50,0.96,1.13,18.68,3.36,22.04,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16742,,,," ",7,"GLP",92.75,0.96,1.13,88.82,15.99,104.81,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16741,,,," ",7,"GLP",17.70,0.96,1.13,16.95,3.05,20.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16740,,,," ",7,"GLP",6.20,0.96,1.13,5.93,1.07,7.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16739,,,," ",7,"GLP",19.90,0.96,1.13,19.06,3.43,22.49,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16738,,,," ",7,"GLP",103.50,0.96,1.13,99.16,17.85,117.01,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16737,,,," ",7,"GLP",4.43,0.96,1.13,4.24,0.76,5.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16736,,,," ",7,"GLP",3.54,0.96,1.13,3.39,0.61,4.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16735,,,," ",7,"GLP",105.00,0.96,1.13,100.55,18.10,118.65,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16734,,,," ",7,"GLP",8.85,0.96,1.13,8.47,1.53,10.00,,1,,,,,"GLL",
"B","23-09-2019","2019-09-23 00:00:00 -0500",1,99,"B103",16733,,,," ",7,"GLP",8.85,0.96,1.13,8.47,1.53,10.00,,1,,,,,"GLL",
